  136    0.61127E+02    0.28270E+04    0.31039E+05    0.32710E+06    0.49572E+07    0.18796E+09
  137    0.62093E+02    0.28640E+04    0.31374E+05    0.33174E+06    0.50220E+07    0.19092E+09
  138    0.63035E+02    0.28981E+04    0.31662E+05    0.33616E+06    0.50823E+07    0.19385E+09
  139    0.63951E+02    0.29293E+04    0.31902E+05    0.34033E+06    0.51379E+07    0.19674E+09
  140    0.64841E+02    0.29574E+04    0.32092E+05    0.34427E+06    0.51886E+07    0.19959E+09
  141    0.65705E+02    0.29824E+04    0.32231E+05    0.34796E+06    0.52344E+07    0.20239E+09
  142    0.66543E+02    0.30043E+04    0.32321E+05    0.35140E+06    0.52751E+07    0.20515E+09
  143    0.67355E+02    0.30231E+04    0.32359E+05    0.35459E+06    0.53107E+07    0.20786E+09
  144    0.68141E+02    0.30387E+04    0.32347E+05    0.35754E+06    0.53411E+07    0.21052E+09
  145    0.68901E+02    0.30512E+04    0.32286E+05    0.36025E+06    0.53665E+07    0.21314E+09
  146    0.69637E+02    0.30605E+04    0.32175E+05    0.36271E+06    0.53866E+07    0.21572E+09
  147    0.70349E+02    0.30668E+04    0.32015E+05    0.36493E+06    0.54017E+07    0.21825E+09
  148    0.71039E+02    0.30700E+04    0.31809E+05    0.36693E+06    0.54117E+07    0.22075E+09
  149    0.71706E+02    0.30702E+04    0.31556E+05    0.36870E+06    0.54168E+07    0.22320E+09
  150    0.72353E+02    0.30676E+04    0.31259E+05    0.37026E+06    0.54169E+07    0.22562E+09
  151    0.72981E+02    0.30621E+04    0.30920E+05    0.37161E+06    0.54123E+07    0.22800E+09
  152    0.73591E+02    0.30539E+04    0.30540E+05    0.37276E+06    0.54030E+07    0.23035E+09
  153    0.74185E+02    0.30430E+04    0.30122E+05    0.37373E+06    0.53891E+07    0.23267E+09
  154    0.74765E+02    0.30297E+04    0.29668E+05    0.37453E+06    0.53709E+07    0.23496E+09
  155    0.75333E+02    0.30140E+04    0.29180E+05    0.37517E+06    0.53484E+07    0.23722E+09
  156    0.75891E+02    0.29960E+04    0.28661E+05    0.37567E+06    0.53218E+07    0.23946E+09
  157    0.76440E+02    0.29758E+04    0.28113E+05    0.37602E+06    0.52913E+07    0.24167E+09
  158    0.76983E+02    0.29536E+04    0.27538E+05    0.37625E+06    0.52569E+07    0.24387E+09
  159    0.77521E+02    0.29294E+04    0.26938E+05    0.37637E+06    0.52189E+07    0.24604E+09
  160    0.78057E+02    0.29034E+04    0.26316E+05    0.37639E+06    0.51773E+07    0.24820E+09
  161    0.78591E+02    0.28756E+04    0.25675E+05    0.37632E+06    0.51323E+07    0.25035E+09
  162    0.79126E+02    0.28461E+04    0.25015E+05    0.37617E+06    0.50840E+07    0.25248E+09
  163    0.79664E+02    0.28150E+04    0.24339E+05    0.37596E+06    0.50325E+07    0.25460E+09
  164    0.80206E+02    0.27825E+04    0.23650E+05    0.37569E+06    0.49779E+07    0.25671E+09
  165    0.80754E+02    0.27485E+04    0.22948E+05    0.37537E+06    0.49204E+07    0.25881E+09
  166    0.81309E+02    0.27131E+04    0.22236E+05    0.37502E+06    0.48601E+07    0.26091E+09
  167    0.81874E+02    0.26764E+04    0.21516E+05    0.37464E+06    0.47969E+07    0.26300E+09
  168    0.82451E+02    0.26385E+04    0.20788E+05    0.37424E+06    0.47311E+07    0.26509E+09
  169    0.83040E+02    0.25994E+04    0.20056E+05    0.37384E+06    0.46626E+07    0.26718E+09
  170    0.83643E+02    0.25591E+04    0.19320E+05    0.37344E+06    0.45916E+07    0.26926E+09
  171    0.84263E+02    0.25177E+04    0.18582E+05    0.37306E+06    0.45180E+07    0.27135E+09
  172    0.84900E+02    0.24752E+04    0.17843E+05    0.37269E+06    0.44420E+07    0.27343E+09
  173    0.85556E+02    0.24316E+04    0.17104E+05    0.37234E+06    0.43636E+07    0.27552E+09
  174    0.86233E+02    0.23870E+04    0.16368E+05    0.37203E+06    0.42829E+07    0.27761E+09
  175    0.86933E+02    0.23413E+04    0.15634E+05    0.37177E+06    0.41997E+07    0.27970E+09
  176    0.87656E+02    0.22946E+04    0.14905E+05    0.37155E+06    0.41142E+07    0.28180E+09
  177    0.88406E+02    0.22469E+04    0.14181E+05    0.37140E+06    0.40264E+07    0.28389E+09
  178    0.89184E+02    0.21982E+04    0.13463E+05    0.37130E+06    0.39363E+07    0.28599E+09
  179    0.89991E+02    0.21484E+04    0.12753E+05    0.37127E+06    0.38439E+07    0.28808E+09
  180    0.90830E+02    0.20976E+04    0.12052E+05    0.37132E+06    0.37491E+07    0.29016E+09
  181    0.91702E+02    0.20457E+04    0.11361E+05    0.37145E+06    0.36519E+07    0.29223E+09
  182    0.92609E+02    0.19928E+04    0.10681E+05    0.37166E+06    0.35524E+07    0.29429E+09
  183    0.93554E+02    0.19388E+04    0.10013E+05    0.37197E+06    0.34506E+07    0.29633E+09
  184    0.94537E+02    0.18837E+04    0.93574E+04    0.37237E+06    0.33464E+07    0.29835E+09
  185    0.95562E+02    0.18275E+04    0.87159E+04    0.37287E+06    0.32398E+07    0.30034E+09
  186    0.96631E+02    0.17700E+04    0.80892E+04    0.37348E+06    0.31308E+07    0.30231E+09
  187    0.97745E+02    0.17114E+04    0.74783E+04    0.37420E+06    0.30194E+07    0.30424E+09
  188    0.98907E+02    0.16515E+04    0.68841E+04    0.37504E+06    0.29056E+07    0.30614E+09
  189    0.10012E+03    0.15903E+04    0.63075E+04    0.37601E+06    0.27893E+07    0.30800E+09
  190    0.10138E+03    0.15277E+04    0.57495E+04    0.37710E+06    0.26706E+07    0.30982E+09
  191    0.10270E+03    0.14637E+04    0.52109E+04    0.37833E+06    0.25495E+07    0.31160E+09
  192    0.10408E+03    0.13982E+04    0.46928E+04    0.37970E+06    0.24259E+07    0.31332E+09
  193    0.10552E+03    0.13311E+04    0.41960E+04    0.38122E+06    0.22999E+07    0.31500E+09
  194    0.10702E+03    0.12624E+04    0.37215E+04    0.38288E+06    0.21714E+07    0.31661E+09
  195    0.10858E+03    0.11920E+04    0.32702E+04    0.38471E+06    0.20404E+07    0.31818E+09
  196    0.11022E+03    0.11197E+04    0.28433E+04    0.38670E+06    0.19070E+07    0.31968E+09
  197    0.11193E+03    0.10456E+04    0.24415E+04    0.38887E+06    0.17710E+07    0.32112E+09
  198    0.11371E+03    0.96946E+03    0.20661E+04    0.39121E+06    0.16326E+07    0.32249E+09
  199    0.11557E+03    0.89122E+03    0.17180E+04    0.39374E+06    0.14917E+07    0.32380E+09
  200    0.11752E+03    0.81076E+03    0.13983E+04    0.39646E+06    0.13484E+07    0.32504E+09
  201    0.11955E+03    0.72799E+03    0.11082E+04    0.39938E+06    0.12025E+07    0.32621E+09
  202    0.12167E+03    0.64279E+03    0.84892E+03    0.40251E+06    0.10542E+07    0.32731E+09
  203    0.12389E+03    0.55507E+03    0.62171E+03    0.40586E+06    0.90361E+06    0.32833E+09
  204    0.12621E+03    0.46473E+03    0.42780E+03    0.40944E+06    0.75066E+06    0.32930E+09
  205    0.12863E+03    0.37165E+03    0.26845E+03    0.41325E+06    0.59545E+06    0.33019E+09
  206    0.13116E+03    0.27571E+03    0.14490E+03    0.41731E+06    0.43801E+06    0.33101E+09
  207    0.13380E+03    0.17678E+03    0.58394E+02    0.42162E+06    0.27838E+06    0.33178E+09
  208    0.13656E+03    0.74725E+02    0.10223E+02    0.42619E+06    0.11660E+06    0.33247E+09
  209    0.13944E+03   -0.30607E+02    0.16796E+01    0.43104E+06   -0.47307E+05    0.33310E+09
  210    0.14245E+03   -0.13937E+03    0.34090E+02    0.43617E+06   -0.21331E+06    0.33367E+09
  211    0.14559E+03   -0.25173E+03    0.10881E+03    0.44158E+06   -0.38138E+06    0.33418E+09
  212    0.14887E+03   -0.36785E+03    0.22723E+03    0.44730E+06   -0.55150E+06    0.33463E+09
  213    0.15230E+03   -0.48792E+03    0.39079E+03    0.45332E+06   -0.72366E+06    0.33501E+09
  214    0.15587E+03   -0.61212E+03    0.60095E+03    0.45966E+06   -0.89783E+06    0.33534E+09
  215    0.15961E+03   -0.74067E+03    0.85925E+03    0.46632E+06   -0.10740E+07    0.33561E+09
  216    0.16351E+03   -0.87376E+03    0.11672E+04    0.47332E+06   -0.12522E+07    0.33583E+09
  217    0.16758E+03   -0.10116E+04    0.15266E+04    0.48067E+06   -0.14324E+07    0.33599E+09
  218    0.17184E+03   -0.11545E+04    0.19389E+04    0.48837E+06   -0.16146E+07    0.33610E+09
  219    0.17628E+03   -0.13025E+04    0.24059E+04    0.49643E+06   -0.17987E+07    0.33615E+09
  220    0.18092E+03   -0.14561E+04    0.29295E+04    0.50487E+06   -0.19849E+07    0.33616E+09
  221    0.18576E+03   -0.16154E+04    0.35114E+04    0.51369E+06   -0.21730E+07    0.33612E+09
  222    0.19081E+03   -0.17808E+04    0.41536E+04    0.52291E+06   -0.23631E+07    0.33602E+09
  223    0.19609E+03   -0.19524E+04    0.48581E+04    0.53253E+06   -0.25553E+07    0.33589E+09
  224    0.20161E+03   -0.21306E+04    0.56268E+04    0.54257E+06   -0.27494E+07    0.33570E+09
