  240    0.35622E-02    0.30691E-04    0.26442E-06    0.17919E-05    0.30876E-07    0.36052E-08
  241    0.34764E-02    0.30993E-04    0.27631E-06    0.17810E-05    0.31754E-07    0.36492E-08
  242    0.33922E-02    0.31263E-04    0.28812E-06    0.17703E-05    0.32627E-07    0.36948E-08
  243    0.33096E-02    0.31501E-04    0.29983E-06    0.17597E-05    0.33495E-07    0.37419E-08
  244    0.32286E-02    0.31709E-04    0.31142E-06    0.17493E-05    0.34358E-07    0.37906E-08
  245    0.31491E-02    0.31887E-04    0.32288E-06    0.17391E-05    0.35216E-07    0.38408E-08
  246    0.30712E-02    0.32037E-04    0.33419E-06    0.17290E-05    0.36068E-07    0.38927E-08
  247    0.29947E-02    0.32158E-04    0.34532E-06    0.17190E-05    0.36915E-07    0.39462E-08
  248    0.29198E-02    0.32253E-04    0.35627E-06    0.17092E-05    0.37756E-07    0.40012E-08
  249    0.28463E-02    0.32321E-04    0.36702E-06    0.16994E-05    0.38592E-07    0.40579E-08
  250    0.27742E-02    0.32363E-04    0.37754E-06    0.16898E-05    0.39422E-07    0.41162E-08
  251    0.27036E-02    0.32381E-04    0.38784E-06    0.16802E-05    0.40245E-07    0.41762E-08
  252    0.26343E-02    0.32375E-04    0.39789E-06    0.16708E-05    0.41063E-07    0.42377E-08
  253    0.25665E-02    0.32347E-04    0.40768E-06    0.16614E-05    0.41873E-07    0.43008E-08
  254    0.25000E-02    0.32296E-04    0.41721E-06    0.16520E-05    0.42677E-07    0.43655E-08
  255    0.24348E-02    0.32224E-04    0.42647E-06    0.16427E-05    0.43474E-07    0.44317E-08
  256    0.23711E-02    0.32132E-04    0.43544E-06    0.16333E-05    0.44263E-07    0.44994E-08
  257    0.23086E-02    0.32020E-04    0.44411E-06    0.16240E-05    0.45044E-07    0.45686E-08
  258    0.22475E-02    0.31890E-04    0.45249E-06    0.16147E-05    0.45817E-07    0.46392E-08
  259    0.21877E-02    0.31742E-04    0.46055E-06    0.16054E-05    0.46581E-07    0.47112E-08
  260    0.21291E-02    0.31577E-04    0.46831E-06    0.15961E-05    0.47336E-07    0.47846E-08
  261    0.20718E-02    0.31395E-04    0.47574E-06    0.15867E-05    0.48081E-07    0.48594E-08
  262    0.20158E-02    0.31198E-04    0.48284E-06    0.15774E-05    0.48817E-07    0.49355E-08
  263    0.19610E-02    0.30986E-04    0.48962E-06    0.15679E-05    0.49542E-07    0.50130E-08
  264    0.19074E-02    0.30760E-04    0.49606E-06    0.15585E-05    0.50257E-07    0.50917E-08
  265    0.18551E-02    0.30521E-04    0.50216E-06    0.15490E-05    0.50961E-07    0.51717E-08
  266    0.18039E-02    0.30269E-04    0.50792E-06    0.15394E-05    0.51654E-07    0.52530E-08
  267    0.17539E-02    0.30005E-04    0.51334E-06    0.15298E-05    0.52334E-07    0.53354E-08
  268    0.17050E-02    0.29730E-04    0.51841E-06    0.15201E-05    0.53003E-07    0.54191E-08
  269    0.16572E-02    0.29444E-04    0.52313E-06    0.15104E-05    0.53659E-07    0.55039E-08
